location	address	adname	cityname	id	importance	name	pname	tel	type	typecode	经	纬	places_code	places	keywords
120.543186,31.838309	吾悦广场3楼(奥迈家隔壁)	张家港市	苏州市	B0FFH8KYKC	[]	四云奶盖贡茶(吾悦广场B店)	江苏省	0512-58686858	餐饮服务;餐饮相关场所;餐饮相关	050000	120.543186	31.838309	320000	江苏省	贡茶
117.182912,34.264574	牌楼街道彭城一号商业街6-1-12	泉山区	徐州市	B0FFHUM8C8	[]	四云奶盖贡茶(少华街店)	江苏省	18952276580	餐饮服务;冷饮店;冷饮店	050700	117.182912	34.264574	320000	江苏省	贡茶
120.431485,31.933756	镇山路金科廊桥天都一楼	张家港市	苏州市	B0FFHDXA2Q	[]	四云奶盖贡茶(金科廊桥店)	江苏省	18662212727	购物服务;购物相关场所;购物相关场所	060000	120.431485	31.933756	320000	江苏省	贡茶
120.544835,31.860549	杨舍镇曼巴特购物广场B1层B407号(海一家精品超市对面)	张家港市	苏州市	B0FFHD5PG4	[]	四云奶盖贡茶(曼巴特店)	江苏省	0512-58686867	餐饮服务;冷饮店;冷饮店	050700	120.544835	31.860549	320000	江苏省	贡茶
120.645461,31.131418	中山南路1088号万宝财富商业广场F1层S1058	吴江区	苏州市	B0FFGPEUMI	[]	四云奶盖贡茶(吴江万宝店)	江苏省	0512-63979178	餐饮服务;冷饮店;冷饮店	050700	120.645461	31.131418	320000	江苏省	贡茶
120.776217,31.666414	闽江东路9号星光天地1F层	常熟市	苏州市	B0FFH73A5I	[]	四云奶盖贡茶(星光天地店)	江苏省	0512-52058802	餐饮服务;冷饮店;冷饮店	050700	120.776217	31.666414	320000	江苏省	贡茶
120.953922,31.382525	玉山镇中山路138号中茵世贸广场F2层	昆山市	苏州市	B0FFI5MCH2	[]	四云奶盖贡茶(中茵世贸广场)	江苏省	18013211816	餐饮服务;冷饮店;冷饮店	050700	120.953922	31.382525	320000	江苏省	贡茶
120.549866,31.864569	杨舍镇园林路杨舍老街一幢一层7号	张家港市	苏州市	B0FFGT3S99	[]	四云奶盖贡茶(杨舍老街店)	江苏省	0512-58686851	餐饮服务;冷饮店;冷饮店	050700	120.549866	31.864569	320000	江苏省	贡茶
120.516888,31.870236	杨舍镇购物公园克拉水岸105-2号	张家港市	苏州市	B0FFF4B4JT	[]	四云奶盖贡茶(购物公园店)	江苏省	0512-80170877	餐饮服务;冷饮店;冷饮店	050700	120.516888	31.870236	320000	江苏省	贡茶
120.306678,31.589347	车站路1号无锡站3F层	梁溪区	无锡市	B0FFI6E33T	[]	四云奶盖贡茶(无锡高铁站店)	江苏省	13801518267	餐饮服务;冷饮店;冷饮店	050700	120.306678	31.589347	320000	江苏省	贡茶
120.541513,31.838578	杨舍镇吾悦广场145号(味千拉面旁)	张家港市	苏州市	B0FFGD7YTV	[]	四云奶盖贡茶(吾悦广场A店)	江苏省	0512-58686858	餐饮服务;冷饮店;冷饮店	050700	120.541513	31.838578	320000	江苏省	贡茶
118.724327,32.139304	泰山街道大桥北路48号华东茂C1幢大洋百货一楼	浦口区	南京市	B0FFHDXKH0	[]	四云奶盖贡茶(弘阳广场店)	江苏省	13912951107;18013303701	餐饮服务;茶艺馆;茶艺馆	050600	118.724327	32.139304	320000	江苏省	贡茶
119.955390,31.779680	北大街2-8号新世纪商城B馆4层扶梯旁	钟楼区	常州市	B0FFHMPISX	[]	四云奶盖贡茶(新世纪商城店)	江苏省	18014333183	餐饮服务;茶艺馆;茶艺馆	050600	119.955390	31.779680	320000	江苏省	贡茶
120.769452,31.666397	虞山镇青城山路6-4美联一家商务酒店马路对面	常熟市	苏州市	B0FFHR4D94	[]	GONGCHA质典贡茶(世茂总店)	江苏省	[]	餐饮服务;甜品店;甜品店	050900	120.769452	31.666397	320000	江苏省	贡茶
118.894848,32.050278	马群街道中山门大街699号花园城1层L103号	栖霞区	南京市	B0FFHBM8K5	[]	四云奶盖贡茶(马群花园城店)	江苏省	17714194688;025-85914678	餐饮服务;冷饮店;冷饮店	050700	118.894848	32.050278	320000	江苏省	贡茶
120.758106,31.323374	园区钟园路238号永旺梦乐城2楼	吴中区	苏州市	B0FFG2RVPF	[]	四云奶盖贡茶(永旺梦乐城工业园店)	江苏省	0512-67301201	餐饮服务;冷饮店;冷饮店	050700	120.758106	31.323374	320000	江苏省	贡茶
119.927069,32.497138	南通路386号茂业百货一楼(铺位号1709A1F01.298.00386)	海陵区	泰州市	B0FFHJQC65	[]	四云奶盖贡茶(茂业店)	江苏省	17312490009	餐饮服务;糕饼店;糕饼店	050800	119.927069	32.497138	320000	江苏省	贡茶
118.820712,31.928415	双龙大道1698号景枫广场-1楼B150(食其家)	江宁区	南京市	B0FFHX115R	[]	四云奶盖贡茶(景枫店)	江苏省	17372966919	餐饮服务;餐饮相关场所;餐饮相关	050000	118.820712	31.928415	320000	江苏省	贡茶
120.306650,31.566334	地铁南禅寺站金轮南区15号	梁溪区	无锡市	B0FFHFKNJ2	[]	四朵云奶盖贡茶	江苏省	[]	餐饮服务;餐饮相关场所;餐饮相关	050000	120.306650	31.566334	320000	江苏省	贡茶
118.736637,32.032562	江东中路万达广场2楼国美电器旁	建邺区	南京市	B0FFHZGF8G	[]	四云奶盖贡茶(河西万达店)	江苏省	13813361930	餐饮服务;餐饮相关场所;餐饮相关	050000	118.736637	32.032562	320000	江苏省	贡茶
121.185277,31.894808	经济技术开发区解放中路249号	海门市	南通市	B0FFHOOE9K	[]	四云奶盖贡茶(海门店)	江苏省	0513-82258987	餐饮服务;冷饮店;冷饮店	050700	121.185277	31.894808	320000	江苏省	贡茶
119.808612,31.349428	东山西路187号	宜兴市	无锡市	B0FFIB8814	[]	雅壶贡茶专卖店	江苏省	[]	购物服务;购物相关场所;购物相关场所	060000	119.808612	31.349428	320000	江苏省	贡茶
118.786035,32.023393	建康路1号鹏欣·水游城B2层	秦淮区	南京市	B0FFHSSPYH	[]	四云奶盖贡茶(鹏欣·水游城)	江苏省	17625283181	餐饮服务;冷饮店;冷饮店	050700	118.786035	32.023393	320000	江苏省	贡茶
118.922100,32.102105	仙林街道学津路1号	栖霞区	南京市	B0FFILA1KU	[]	四云奶盖贡茶(仙林金鹰二期店)	江苏省	025-87720503	餐饮服务;餐饮相关场所;餐饮相关	050000	118.922100	32.102105	320000	江苏省	贡茶
120.163766,33.340062	解放南路268号金鹰购物中心B1层	盐都区	盐城市	B0FFHE1FJL	[]	四云奶盖贡茶(金鹰购物中心)	江苏省	0515-88960999	餐饮服务;冷饮店;冷饮店	050700	120.163766	33.340062	320000	江苏省	贡茶
118.843409,31.952299	竹山路68号万达广场F2层	江宁区	南京市	B0FFHDSXDX	[]	四云奶盖贡茶(万达广场)	江苏省	[]	餐饮服务;冷饮店;冷饮店	050700	118.843409	31.952299	320000	江苏省	贡茶
120.738565,31.667185	虞山镇报慈北路125号	常熟市	苏州市	B0FFGWX6FZ	[]	云歌贡茶常熟总代理(报慈北路店)	江苏省	13913662321	餐饮服务;冷饮店;冷饮店	050700	120.738565	31.667185	320000	江苏省	贡茶
119.178411,34.604641	市化路与海昌北路交叉口东南50米	海州区	连云港市	B0FFI065LX	[]	宫悦贡茶raretea皇茶旗舰店	江苏省	13611551105;0518-85858590	餐饮服务;冷饮店;冷饮店	050700	119.178411	34.604641	320000	江苏省	贡茶
117.186898,34.190187	万达广场二楼南首	铜山区	徐州市	B0FFHR3YJ1	[]	漾漾好四云奶盖贡茶(铜山万达店)	江苏省	18796213212	餐饮服务;餐饮相关场所;餐饮相关	050000	117.186898	34.190187	320000	江苏省	贡茶
120.894567,31.968601	桃园路12号中南欧尚B1层	崇川区	南通市	B0FFGZT9F1	[]	漾漾好四云奶盖贡茶(中南欧尚店)	江苏省	13773601619;18806290443	餐饮服务;冷饮店;冷饮店	050700	120.894567	31.968601	320000	江苏省	贡茶
120.509122,31.250925	木渎镇明清街王家桥小区东	吴中区	苏州市	B0FFHXQQRU	[]	小小甜奶茶贡茶	江苏省	18260136076	餐饮服务;冷饮店;冷饮店	050700	120.509122	31.250925	320000	江苏省	贡茶
117.195540,34.225248	解放南路26-8号三胞广场四楼	泉山区	徐州市	B0FFIBKIJ5	[]	漾漾好四云奶盖贡茶(三胞广场店)	江苏省	18796213212	餐饮服务;餐饮相关场所;餐饮相关	050000	117.195540	34.225248	320000	江苏省	贡茶
117.977729,34.327373	银杏大道新苏中心潮尚汇西门北侧(贡茶店)	邳州市	徐州市	B0FFHOAPO0	[]	TheMagicChicken(炸鸡鸡排贡茶奶茶店)	江苏省	18952276728	购物服务;购物相关场所;购物相关场所	060000	117.977729	34.327373	320000	江苏省	贡茶
120.630212,31.252238	开发区东吴南路155号东吴南路155号	吴中区	苏州市	B0FFHO51EA	[]	魔力小鸡排(石湖东路店)	江苏省	13914051196	餐饮服务;餐饮相关场所;餐饮相关	050000	120.630212	31.252238	320000	江苏省	贡茶
118.782535,32.038398	石杨路25号-2	秦淮区	南京市	B0FFHQVL4Q	[]	royaltea皇茶(石鼓路店)	江苏省	17372207856	餐饮服务;餐饮相关场所;餐饮相关	050000	118.782535	32.038398	320000	江苏省	贡茶
120.628611,31.258100	城南街道东吴南路388号吴中世纪联华一楼	吴中区	苏州市	B0FFHCJWJJ	[]	枣枣爱上糕	江苏省	18260432577	餐饮服务;餐饮相关场所;餐饮相关	050000	120.628611	31.258100	320000	江苏省	贡茶
120.767474,31.644087	新颜东路188号101(大润发国美电器旁)	常熟市	苏州市	B0FFH9VN1G	[]	辛发亭(大润发店)	江苏省	0512-52601111	餐饮服务;餐饮相关场所;餐饮相关	050000	120.767474	31.644087	320000	江苏省	贡茶
120.765388,31.302552	苏州工业园区南榭雨街9号凤凰新天地39-104号	吴中区	苏州市	B0FFHWA0AN	[]	波多斯(凤凰城店)	江苏省	13913281222	餐饮服务;中餐厅;中餐厅	050100	120.765388	31.302552	320000	江苏省	贡茶
120.788467,31.359234	唯亭商业街金陵西路498号2幢108室(二中对面)	吴中区	苏州市	B0FFH9HAI2	[]	冰岛之恋(金陵西路)	江苏省	18260175798	餐饮服务;冷饮店;冷饮店	050700	120.788467	31.359234	320000	江苏省	贡茶
121.046534,31.313306	陆家镇菉溪路75号	昆山市	苏州市	B0FFGZUHA3	[]	开心花甲	江苏省	18012668055	餐饮服务;中餐厅;海鲜酒楼	050119	121.046534	31.313306	320000	江苏省	贡茶
119.859717,32.069112	界牌镇南大街166号	丹阳市	镇江市	B0FFI0CAB5	[]	魔力鸡排(永盛路店)	江苏省	17361783337	餐饮服务;餐饮相关场所;餐饮相关	050000	119.859717	32.069112	320000	江苏省	贡茶
120.892060,32.008711	1路565号荷兰街G幢西室(炫青春自助旁)	崇川区	南通市	B0FFHFKWVY	[]	微萨手握披萨(荷兰街店)	江苏省	15262833816	餐饮服务;外国餐厅;外国餐厅	050200	120.892060	32.008711	320000	江苏省	贡茶
119.475948,32.209992	花山路149号花山湾九区14-1	京口区	镇江市	B0FFH0GIZB	[]	菓乐拼	江苏省	13666654158	餐饮服务;餐饮相关场所;餐饮相关	050000	119.475948	32.209992	320000	江苏省	贡茶
118.352800,34.376350	新安镇南京路45号温州商城A区西小街1-1-J27	新沂市	徐州市	B0204027N8	[]	晓董麻辣烫	江苏省	13775864683	餐饮服务;中餐厅;中餐厅	050100	118.352800	34.376350	320000	江苏省	贡茶
119.374343,32.385454	京华城路168号京华城F1层	邗江区	扬州市	B0FFGMQMAP	[]	GONG CHA(京华城)	江苏省	[]	餐饮服务;冷饮店;冷饮店	050700	119.374343	32.385454	320000	江苏省	贡茶
119.948164,31.733266	花园街301号	武进区	常州市	B02070SLAT	[]	万达广场(武进店)	江苏省	0519-68026000;0519-68020072	购物服务;商场;购物中心	060101	119.948164	31.733266	320000	江苏省	贡茶
118.927769,32.048542	麒麟街道悦民街128号东方红郡花园22幢124室	江宁区	南京市	B0FFHLU75L	[]	桥头排骨(麒麟门店)	江苏省	13770571060	餐饮服务;餐饮相关场所;餐饮相关	050000	118.927769	32.048542	320000	江苏省	贡茶
120.954162,31.350496	玉山镇枫景路170号	昆山市	苏州市	B0FFI8YZ0Q	[]	逸果奶茶(枫景园店)	江苏省	18662693762;13912683895	餐饮服务;餐饮相关场所;餐饮相关	050000	120.954162	31.350496	320000	江苏省	贡茶
119.818024,31.370472	太隔西路86-7号	宜兴市	无锡市	B0FFHN0IO9	[]	GONGCHA(太隔路店)	江苏省	15295410377	餐饮服务;餐饮相关场所;餐饮相关	050000	119.818024	31.370472	320000	江苏省	贡茶
119.440316,32.397749	彩衣街16号(御可贡茶旁边)	广陵区	扬州市	B0FFHFIC8V	[]	卤人甲(彩衣街店)	江苏省	15805270956	餐饮服务;中餐厅;中餐厅	050100	119.440316	32.397749	320000	江苏省	贡茶
118.782777,32.041677	汉中路27号友谊广场B1层	秦淮区	南京市	B0FFICJBQY	[]	GONGCHA(大洋百货店)	江苏省	15996214616	购物服务;购物相关场所;购物相关场所	060000	118.782777	32.041677	320000	江苏省	贡茶
120.640076,31.162298	松陵镇永康路步行街172号(好旺广场1楼)	吴江区	苏州市	B0FFHVNAA4	[]	Mintea茗沏(好旺广场店)	江苏省	18963681189	餐饮服务;餐饮相关场所;餐饮相关	050000	120.640076	31.162298	320000	江苏省	贡茶
120.718475,31.321780	翠园路199号金鸡湖商业广场2幢108室(七欣天东侧)	吴中区	苏州市	B0FFI21M4M	[]	多忆味皇茶	江苏省	18862180368	餐饮服务;餐饮相关场所;餐饮相关	050000	120.718475	31.321780	320000	江苏省	贡茶
119.947245,31.734114	花园街301号	武进区	常州市	B0FFG0EY2L	[]	武进金街	江苏省	[]	购物服务;特色商业街;特色商业街	061000	119.947245	31.734114	320000	江苏省	贡茶
120.135686,33.381935	建军西路与解放北路交叉盐阜人民商场地下商业街负2楼中庭	亭湖区	盐城市	B0FFH02MER	[]	雪迪卡(地下商业街店)	江苏省	18068879212	餐饮服务;冷饮店;冷饮店	050700	120.135686	33.381935	320000	江苏省	贡茶
119.180857,34.601186	陇海步行街东4号楼一层112号	海州区	连云港市	B0FFHUEH46	[]	世界茶饮(步行街店)	江苏省	13812345001	餐饮服务;冷饮店;冷饮店	050700	119.180857	34.601186	320000	江苏省	贡茶
120.264528,32.018980	新建路17弄2号普乐迪ktv对面	靖江市	泰州市	B0FFHOKPP3	[]	君的奶茶	江苏省	15152618238	餐饮服务;中餐厅;火锅店	050117	120.264528	32.018980	320000	江苏省	贡茶
119.827609,32.236959	步行街5号楼(御一贡茶隔壁)	扬中市	镇江市	B0FFGWVPG0	[]	肉肉的会社(扬中步行街店)	江苏省	13775518418	餐饮服务;餐饮相关场所;餐饮相关	050000	119.827609	32.236959	320000	江苏省	贡茶
120.624201,31.352784	润元路333号香榭时光生活广场3楼3019	相城区	苏州市	B0FFI9G5QK	[]	魔力小鸡	江苏省	15250409380	购物服务;专卖店;专营店	061200	120.624201	31.352784	320000	江苏省	贡茶
120.281564,31.512511	金石路88号万象城B1层	滨湖区	无锡市	B0FFFZE3DV	[]	GONG CHA(万象城)	江苏省	17701510492	餐饮服务;冷饮店;冷饮店	050700	120.281564	31.512511	320000	江苏省	贡茶
119.925194,31.827515	邻里中心1幢505-1号	新北区	常州市	B0FFIG95H6	[]	牛烘烘(邻里中心店)	江苏省	18112305560	餐饮服务;餐饮相关场所;餐饮相关	050000	119.925194	31.827515	320000	江苏省	贡茶
120.299821,31.675980	吴韵路321号万达广场F2层	惠山区	无锡市	B0FFF4W7OF	[]	瑞可爷爷的店(万达广场)	江苏省	0510-83595443	餐饮服务;餐饮相关场所;餐饮相关	050000	120.299821	31.675980	320000	江苏省	贡茶
119.167040,31.947900	华阳东路1号中央购物广场5层	句容市	镇江市	B0FFHXDOSU	[]	贡鱼(中央商场店)	江苏省	18651561077	餐饮服务;中餐厅;特色/地方风味餐厅	050118	119.167040	31.947900	320000	江苏省	贡茶
120.758926,31.649355	虞山镇印象城二楼(贡茶对面)	常熟市	苏州市	B0FFI6W4RE	[]	赛车体验	江苏省	[]	购物服务;购物相关场所;购物相关场所	060000	120.758926	31.649355	320000	江苏省	贡茶
120.505081,30.909385	震泽镇南横街一号	吴江区	苏州市	B0FFGBQ7TF	[]	吴记排骨	江苏省	13812711973	餐饮服务;快餐厅;快餐厅	050300	120.505081	30.909385	320000	江苏省	贡茶
119.948578,31.780969	延陵西路123号吾悦国际广场A栋B1层	钟楼区	常州市	B0FFHLVEKE	[]	ALS GONGCHA	江苏省	18661199959	餐饮服务;冷饮店;冷饮店	050700	119.948578	31.780969	320000	江苏省	贡茶
121.067217,31.565212	中市街26号	太仓市	苏州市	B0FFHELEZR	[]	印象沙溪	江苏省	[]	餐饮服务;休闲餐饮场所;休闲餐饮场所	050400	121.067217	31.565212	320000	江苏省	贡茶
119.814298,32.072934	丹北镇新桥为民路(交通银行附近)	丹阳市	镇江市	B0FFHSSW9S	[]	丹阳市丹北镇新桥黄焖鸡	江苏省	18252969782	餐饮服务;中餐厅;中餐厅	050100	119.814298	32.072934	320000	江苏省	贡茶
119.961520,31.777869	迎春步行街4-13号附近	天宁区	常州市	B0FFHRIDM3	[]	GONG.CHA(迎春花园店)	江苏省	15312595397	餐饮服务;快餐厅;快餐厅	050300	119.961520	31.777869	320000	江苏省	贡茶
118.785997,32.023378	建康路1号鹏欣水游城负二楼(外卖可到水游城贡茶页面点餐)	秦淮区	南京市	B0FFHSSPRC	[]	义门白家手工酸辣粉(水游城店)	江苏省	17625283181	餐饮服务;快餐厅;快餐厅	050300	118.785997	32.023378	320000	江苏省	贡茶
121.076715,32.081958	建设路44号(金游城一楼贡茶旁)	通州区	南通市	B0FFI3AGJG	[]	杨铭宇黄焖鸡米饭(通州店)	江苏省	13814658076	餐饮服务;快餐厅;快餐厅	050300	121.076715	32.081958	320000	江苏省	贡茶
120.551765,31.621079	羊尖镇五洲国际广场(贡茶隔壁)	锡山区	无锡市	B0FFHSKPHI	[]	罗蕾法式西点	江苏省	18921273118	餐饮服务;甜品店;甜品店	050900	120.551765	31.621079	320000	江苏省	贡茶
119.450931,32.205711	斜桥街4-1号(贡茶)	京口区	镇江市	B0FFGNLIJC	[]	镇江商业城购物广场(北门)	江苏省	[]	通行设施;建筑物门;建筑物门	991000	119.450931	32.205711	320000	江苏省	贡茶
126.581030,43.860001	延安街道延安路36号华业5层	昌邑区	吉林市	B0FFGP2QMJ	[]	贡茶	吉林省	13147765678	餐饮服务;冷饮店;冷饮店	050700	126.581030	43.860001	220000	吉林省	贡茶
126.044613,42.686767	朝阳镇文化宫西50米道北	辉南县	通化市	B0FFH1NH45	[]	贡茶	吉林省	18626567877	餐饮服务;冷饮店;冷饮店	050700	126.044613	42.686767	220000	吉林省	贡茶
125.939449,41.725032	兴昌路270号	东昌区	通化市	B0FFI2AKRP	[]	贡茶	吉林省	[]	餐饮服务;冷饮店;冷饮店	050700	125.939449	41.725032	220000	吉林省	贡茶
128.231592,43.366219	工联路大业对面	敦化市	延边朝鲜族自治州	B0FFHTLIXB	[]	贡茶	吉林省	[]	餐饮服务;糕饼店;糕饼店	050800	128.231592	43.366219	220000	吉林省	贡茶
125.320541,43.866533	桂林路与立信街交汇南行30米(桂林路市场6号门对面)	朝阳区	长春市	B0FFG81G9G	[]	喜年贡茶(桂林路店)	吉林省	18904306698	餐饮服务;冷饮店;冷饮店	050700	125.320541	43.866533	220000	吉林省	贡茶
